image_name,number_vector,median,max
MAIVb2013a_001363,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001364,"[0, 0, 0, 0]",0,0
MAIVb2013a_001365,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001366,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001367,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001368,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001369,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001370,"[0, 0, 0, 0]",0,0
MAIVb2013a_001371,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001372,"[0, 0, 0]",0,0
MAIVb2013a_001373,"[0, 0, 0]",0,0
MAIVb2013a_001374,"[0, 0]",0,0
MAIVb2013a_001375,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001376,"[0, 0, 0, 0]",0,0
MAIVb2013a_001377,"[0, 0, 0]",0,0
MAIVb2013a_001378,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001379,"[0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001380,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001381,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001382,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001383,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001384,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001385,"[0, 0]",0,0
MAIVb2013a_001386,"[0, 0, 0, 0]",0,0
MAIVb2013a_001387,"[0, 0, 0, 0]",0,0
MAIVb2013a_001388,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1
MAIVb2013a_001389,"[0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001390,"[0, 0, 0, 0]",0,0
MAIVb2013a_001391,"[0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001392,"[0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001393,"[0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001394,"[0, 0, 0, 0]",0,0
MAIVb2013a_001395,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001396,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001397,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001398,"[0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001399,"[0, 0, 0, 0]",0,0
MAIVb2013a_001400,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001401,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001402,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001403,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001404,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001405,"[0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001406,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001407,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001408,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001409,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001410,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001411,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001412,"[0, 0, 0]",0,0
MAIVb2013a_001413,"[3, 0, 3, 1]",2,3
MAIVb2013a_001414,"[0, 0, 0, 0]",0,0
MAIVb2013a_001415,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001416,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001417,"[0, 0, 0, 0]",0,0
MAIVb2013a_001418,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001419,"[0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001420,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001421,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001422,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001423,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001424,"[2, 2, 2, 2, 2, 1, 2, 2, 3]",2,3
MAIVb2013a_001425,"[1, 1, 2, 0, 1, 0, 1, 2]",1,2
MAIVb2013a_001426,"[0, 0, 0, 0]",0,0
MAIVb2013a_001427,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001428,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001429,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001430,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001431,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001432,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001433,"[0, 0, 0, 0]",0,0
MAIVb2013a_001434,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001435,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001436,"[0, 0, 0, 0]",0,0
MAIVb2013a_001437,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001438,"[0, 0, 0, 0]",0,0
MAIVb2013a_001439,"[0, 0, 0, 0]",0,0
MAIVb2013a_001440,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001441,"[0, 0, 0]",0,0
MAIVb2013a_001442,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001443,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001444,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001445,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1
MAIVb2013a_001446,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001447,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001448,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001449,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001450,"[0, 0, 0, 3, 0, 2, 2, 0]",0,3
MAIVb2013a_001451,"[0, 0, 0]",0,0
MAIVb2013a_001452,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001453,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001454,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001455,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001456,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1
MAIVb2013a_001457,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001458,"[0, 0, 0, 0]",0,0
MAIVb2013a_001459,"[0, 0, 2, 0, 1, 1, 0, 3, 0, 0]",0,3
MAIVb2013a_001460,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001461,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001462,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001463,"[0, 0, 0, 0]",0,0
MAIVb2013a_001464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001465,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001466,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",0,2
MAIVb2013a_001467,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001468,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001469,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001470,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001471,"[0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001472,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001473,"[0, 0, 0, 0]",0,0
MAIVb2013a_001474,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001475,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001476,"[0, 0, 0, 0]",0,0
MAIVb2013a_001477,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001478,"[0, 0, 0, 0]",0,0
MAIVb2013a_001479,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001480,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001481,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001482,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001483,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001484,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001485,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001486,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001487,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001488,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001489,"[0, 0, 0, 0]",0,0
MAIVb2013a_001490,"[0, 0]",0,0
MAIVb2013a_001491,"[0, 0, 0]",0,0
MAIVb2013a_001492,"[0, 0, 0, 0]",0,0
MAIVb2013a_001493,"[0, 0, 0]",0,0
MAIVb2013a_001494,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001495,"[0, 0, 0, 0]",0,0
MAIVb2013a_001496,"[0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001497,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001498,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001499,"[0, 0, 0, 0]",0,0
MAIVb2013a_001500,"[0, 0, 0, 0]",0,0
MAIVb2013a_001501,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001502,"[0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001503,"[0, 0]",0,0
MAIVb2013a_001504,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001505,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001506,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001507,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001508,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001509,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001510,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001511,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001512,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001513,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001514,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001515,"[0, 0]",0,0
MAIVb2013a_001516,"[2, 1, 1, 2, 2, 2, 2, 2, 2, 6]",2,6
MAIVb2013a_001517,"[0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001518,"[0, 0, 0, 0]",0,0
MAIVb2013a_001519,"[0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001520,"[0, 5, 0, 0, 0, 0, 0, 0, 1]",0,5
MAIVb2013a_001521,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001522,"[0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001523,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001524,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001525,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001526,"[0, 0, 0, 0]",0,0
MAIVb2013a_001527,"[0, 0, 0, 0]",0,0
MAIVb2013a_001528,"[10, 10, 10, 10, 10, 10, 8]",10,10
MAIVb2013a_001529,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001530,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001531,"[0, 0, 0]",0,0
MAIVb2013a_001532,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001533,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001534,"[0, 0, 0]",0,0
MAIVb2013a_001535,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001536,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001537,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001538,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001539,"[0, 0, 0, 0]",0,0
MAIVb2013a_001540,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001541,"[4, 1, 2, 2, 1, 2]",2,4
MAIVb2013a_001542,"[3, 4, 2, 3, 2, 3, 5, 2, 4, 4, 2]",3,5
MAIVb2013a_001543,"[0, 0]",0,0
MAIVb2013a_001544,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001545,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001546,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001547,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001548,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001549,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001550,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001551,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001552,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001553,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001554,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001555,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1
MAIVb2013a_001556,"[0, 0, 0, 0]",0,0
MAIVb2013a_001557,"[0, 0, 0, 0]",0,0
MAIVb2013a_001558,"[0, 0, 0, 0]",0,0
MAIVb2013a_001559,"[0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001560,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001561,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,1
MAIVb2013a_001562,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001563,"[0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001564,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001565,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001566,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001567,"[0, 0]",0,0
MAIVb2013a_001568,"[0, 0, 0]",0,0
MAIVb2013a_001569,"[3, 3, 3, 2, 3, 3, 4, 2, 3]",3,4
MAIVb2013a_001570,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001571,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001572,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001573,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001574,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001575,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001576,"[0, 0, 0, 0]",0,0
MAIVb2013a_001577,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001578,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001579,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001580,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001581,"[0, 0, 0, 0]",0,0
MAIVb2013a_001582,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001583,"[0, 0, 0, 0]",0,0
MAIVb2013a_001584,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001585,"[0, 0, 0, 0]",0,0
MAIVb2013a_001586,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001587,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001588,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001589,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001590,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001591,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001592,"[0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001593,"[0, 0, 0]",0,0
MAIVb2013a_001594,"[0, 0, 0]",0,0
MAIVb2013a_001595,"[0, 0, 0, 0]",0,0
MAIVb2013a_001596,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1
MAIVb2013a_001597,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001598,"[0, 0, 0, 0]",0,0
MAIVb2013a_001599,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001600,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001601,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,1
MAIVb2013a_001602,"[0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001603,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001604,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001605,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001606,"[9, 6, 7, 6, 10, 9]",8,10
MAIVb2013a_001607,"[10, 7, 7, 4, 6, 5, 6]",6,10
MAIVb2013a_001608,"[14, 14, 13, 13, 11, 15, 13, 12, 14, 14, 18, 12, 13, 13, 13, 14, 12, 13, 13]",13,18
MAIVb2013a_001609,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001610,"[0, 0, 0, 0]",0,0
MAIVb2013a_001611,"[0, 0, 0, 0]",0,0
MAIVb2013a_001612,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001613,"[0, 0, 0, 0]",0,0
MAIVb2013a_001614,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001615,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001616,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001617,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001618,"[2, 2, 10, 4, 2, 4, 4, 4, 4]",4,10
MAIVb2013a_001619,"[5, 10, 3, 4, 5, 6, 4]",5,10
MAIVb2013a_001620,"[0, 0]",0,0
MAIVb2013a_001621,"[6, 9, 6, 10, 6, 6, 5]",6,10
MAIVb2013a_001622,"[0, 1, 2, 0, 0, 2, 0, 0]",0,2
MAIVb2013a_001623,"[2, 3, 0, 0, 1]",1,3
MAIVb2013a_001624,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001625,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001626,"[0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001627,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001628,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001629,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001630,"[0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",1,1
MAIVb2013a_001631,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",4,4
MAIVb2013a_001632,"[15, 13, 26, 21, 19, 15, 23, 23, 22, 24]",21,26
MAIVb2013a_001633,"[20, 24, 18, 17, 20, 15, 18, 17, 18, 25, 21, 21, 20, 18, 17]",18,25
MAIVb2013a_001634,"[21, 19, 17, 21, 15, 18, 14, 14, 21, 19]",18,21
MAIVb2013a_001635,"[16, 15, 15, 15, 15, 15, 14, 15, 15, 16]",15,16
MAIVb2013a_001636,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3,4
MAIVb2013a_001637,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001638,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001639,"[0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001640,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001641,"[0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001642,"[0, 0, 0, 0]",0,0
MAIVb2013a_001643,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001644,"[4, 0, 5, 5, 6, 7, 5, 6, 7]",5,7
MAIVb2013a_001645,"[8, 6, 8, 8, 11, 10, 9, 10]",8,11
MAIVb2013a_001646,"[6, 8, 3]",6,8
MAIVb2013a_001647,"[3, 3, 3, 3, 4, 4, 2, 3]",3,4
MAIVb2013a_001648,"[0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2
MAIVb2013a_001649,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001650,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001651,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001652,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001653,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001654,"[0, 0, 0, 0]",0,0
MAIVb2013a_001655,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001656,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001657,"[0, 0, 0]",0,0
MAIVb2013a_001658,"[4, 4, 7, 8, 12, 7]",7,12
MAIVb2013a_001659,"[5, 5, 6, 5, 5, 4, 6, 5, 6]",5,6
MAIVb2013a_001660,"[0, 13, 9, 8, 15, 7, 15, 9, 10, 10, 13, 10, 9, 9, 9, 13, 14, 15, 10]",10,15
MAIVb2013a_001661,"[1, 1, 10, 1, 1, 1, 1, 1, 1, 1]",1,10
MAIVb2013a_001662,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001663,"[0, 11, 0, 0, 0, 0, 0, 0, 0, 0]",0,11
MAIVb2013a_001664,"[0, 0, 0]",0,0
MAIVb2013a_001665,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001666,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001667,"[0, 0, 0, 0]",0,0
MAIVb2013a_001668,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001669,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001670,"[6, 14, 6, 6, 6, 7, 6, 5, 6, 5, 0, 6, 5, 6, 6, 6, 7, 6, 14, 6, 5, 7, 6, 5, 6, 6, 5, 6, 6, 6, 6, 5, 6, 6, 5, 6, 6, 5, 5, 6, 6, 5, 6, 5, 6, 6, 5, 5, 0, 6, 6, 6]",6,14
MAIVb2013a_001671,"[15, 20, 20, 21]",20,21
MAIVb2013a_001672,"[8, 8, 16, 5, 8, 11, 13]",8,16
MAIVb2013a_001673,"[1, 0, 0, 1, 1, 1]",1,1
MAIVb2013a_001674,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001675,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001676,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001677,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001678,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001679,"[0, 0, 0, 0]",0,0
MAIVb2013a_001680,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001681,"[0, 0, 0, 0, 0]",0,0
MAIVb2013a_001682,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001683,"[3, 3, 3, 0, 3, 3, 3, 3, 3, 3]",3,3
MAIVb2013a_001684,"[6, 14, 15, 10, 12, 15, 18]",14,18
MAIVb2013a_001685,"[0, 16, 9]",9,16
MAIVb2013a_001686,"[12, 13, 22, 14]",13,22
MAIVb2013a_001687,"[12, 12, 12, 12, 12, 12, 10, 12, 11]",12,12
MAIVb2013a_001688,"[9, 9, 8, 9, 6, 9]",9,9
MAIVb2013a_001689,"[4, 4, 4, 6, 4, 4, 4, 4]",4,6
MAIVb2013a_001690,"[0, 2, 4, 0, 0, 2, 0, 2, 0]",0,4
MAIVb2013a_001691,"[0, 12, 0, 14, 0, 0, 0, 0, 0, 0, 0]",0,14
MAIVb2013a_001692,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
MAIVb2013a_001693,"[0, 0, 0, 0]",0,0
MAIVb2013a_001694,"[0, 0, 0, 0]",0,0
MAIVb2013a_001695,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,1
MAIVb2013a_001696,"[8, 7, 7, 6, 6, 8, 7, 8, 8]",7,8
MAIVb2013a_001697,"[28, 28, 34, 31]",29,34
MAIVb2013a_001698,"[21, 31]",26,31
MAIVb2013a_001699,"[23, 24, 15, 32, 24, 31, 34, 35]",27,35
MAIVb2013a_001700,"[25, 23, 26, 27, 26, 22, 26]",26,27
MAIVb2013a_001701,"[21, 23, 21, 22, 21, 17, 23]",21,23
MAIVb2013a_001702,"[16, 22, 25, 23, 24, 13, 25]",23,25
MAIVb2013a_001703,"[20, 19, 16, 19, 18, 19, 18, 19]",19,20
MAIVb2013a_001704,"[17, 18, 17, 14, 17, 19, 23]",17,23
MAIVb2013a_001705,"[15, 19, 21, 9, 21, 14, 23]",19,23
MAIVb2013a_001706,"[12, 16, 15, 18, 17, 15, 16, 16]",16,18
MAIVb2013a_001707,"[18, 23, 19, 21, 20, 22, 18, 24, 23, 20]",20,24
MAIVb2013a_001708,"[21, 13, 22, 19, 16, 15, 14, 23, 22, 17]",18,23
MAIVb2013a_001709,"[21, 21, 11, 15, 23, 24, 23]",21,24
MAIVb2013a_001710,"[33, 37, 34, 32, 27]",33,37
MAIVb2013a_001711,"[27, 31, 31]",31,31
MAIVb2013a_001712,"[24, 29, 26, 33, 30, 23, 23]",26,33
